,delay_road0,spatial_extension_road0,spatial_extension_road1,speed_road0,speed_road1
2018-11-02 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 10:15:00,157.0,1373.9204672409535,0.0,3.0,14.685
2018-11-02 10:30:00,157.0,1373.9204672409535,0.0,3.0,14.685
2018-11-02 10:45:00,157.0,1373.9204672409535,0.0,3.0,14.685
2018-11-02 11:00:00,326.0,784.5258661917914,0.0,1.0,14.685
2018-11-02 11:15:00,274.6666666666667,960.2313076655684,0.0,1.6666666666666667,14.685
2018-11-02 11:30:00,172.0,1311.6421906131225,0.0,3.0,14.685
2018-11-02 11:45:00,172.0,1311.6421906131225,0.0,3.0,14.685
2018-11-02 12:00:00,124.0,1373.9204672409535,0.0,4.0,14.685
2018-11-02 12:15:00,124.0,1373.9204672409535,0.0,4.0,14.685
2018-11-02 12:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 13:00:00,68.0,714.9080501530037,0.0,4.0,14.685
2018-11-02 13:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 13:30:00,91.0,1242.9811867243825,0.0,4.0,14.685
2018-11-02 13:45:00,91.0,1242.9811867243825,0.0,4.0,14.685
2018-11-02 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 14:30:00,65.0,509.9544151881468,0.0,3.0,14.685
2018-11-02 14:45:00,65.0,509.9544151881468,0.0,3.0,14.685
2018-11-02 15:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 15:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 15:30:00,190.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 15:45:00,190.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 16:00:00,353.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 16:15:00,353.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 16:30:00,173.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 16:45:00,173.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 17:00:00,389.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 17:15:00,389.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 17:30:00,422.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 17:45:00,422.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 18:00:00,332.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 18:15:00,332.0,1047.6205776697336,0.0,1.0,14.685
2018-11-02 18:30:00,423.0,1240.6871600437328,0.0,1.0,14.685
2018-11-02 18:45:00,423.0,1240.6871600437328,0.0,1.0,14.685
2018-11-02 19:00:00,175.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 19:15:00,175.0,714.9080501530037,0.0,2.0,14.685
2018-11-02 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 20:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 20:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-02 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 10:45:00,74.0,1311.6421906131225,0.0,4.0,14.685
2018-11-03 11:00:00,135.0,1242.9811867243825,0.0,3.0,14.685
2018-11-03 11:15:00,135.0,1242.9811867243825,0.0,3.0,14.685
2018-11-03 11:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 11:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 12:00:00,130.0,1049.4243369338087,0.0,3.0,14.685
2018-11-03 12:15:00,130.0,1049.4243369338087,0.0,3.0,14.685
2018-11-03 12:30:00,69.0,715.864862303051,0.0,4.0,14.685
2018-11-03 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 13:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 13:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 14:30:00,278.0,1372.1046998289512,0.0,2.0,14.685
2018-11-03 14:45:00,278.0,1372.1046998289512,0.0,2.0,14.685
2018-11-03 15:00:00,229.0,1047.6205776697336,0.0,2.0,14.685
2018-11-03 15:15:00,229.0,1047.6205776697336,0.0,2.0,14.685
2018-11-03 15:30:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-03 15:45:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-03 16:00:00,184.0,1049.4243369338087,0.0,2.0,14.685
2018-11-03 16:15:00,184.0,1049.4243369338087,0.0,2.0,14.685
2018-11-03 16:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 16:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 17:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 17:15:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-03 17:30:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-03 17:45:00,0.0,205.0540464291321,0.0,0.0,14.685
2018-11-03 18:00:00,0.0,205.21166394206506,0.0,0.0,14.685
2018-11-03 18:15:00,0.0,205.0540464291321,0.0,0.0,14.685
2018-11-03 18:30:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-03 18:45:00,0.0,205.21166394206506,0.0,0.0,14.685
2018-11-03 19:00:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-03 19:15:00,0.0,204.2659588644669,0.0,0.0,14.685
2018-11-03 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 20:00:00,348.0,1049.4243369338087,0.0,1.0,14.685
2018-11-03 20:15:00,348.0,1049.4243369338087,0.0,1.0,14.685
2018-11-03 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-03 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 08:30:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 08:45:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 09:00:00,0.0,205.3692814549981,0.0,0.0,14.685
2018-11-04 09:15:00,0.0,204.42357637740002,0.0,0.0,14.685
2018-11-04 09:30:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 09:45:00,0.0,205.0540464291321,0.0,0.0,14.685
2018-11-04 10:00:00,0.0,204.42357637740002,0.0,0.0,14.685
2018-11-04 10:15:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 10:30:00,0.0,205.21166394206506,0.0,0.0,14.685
2018-11-04 10:45:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 11:00:00,0.0,205.3692814549981,0.0,0.0,14.685
2018-11-04 11:15:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 11:30:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 11:45:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 12:00:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 12:15:00,0.0,205.0540464291321,0.0,0.0,14.685
2018-11-04 12:30:00,0.0,204.97523767266551,0.0,0.0,14.685
2018-11-04 12:45:00,0.0,204.2659588644669,0.0,0.0,14.685
2018-11-04 13:00:00,0.0,205.21166394206506,0.0,0.0,14.685
2018-11-04 13:15:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 13:30:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 13:45:00,0.0,204.50238513386643,0.0,0.0,14.685
2018-11-04 14:00:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 14:15:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 14:30:00,0.0,204.738811403266,0.0,0.0,14.685
2018-11-04 14:45:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 15:00:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 15:15:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 15:30:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 15:45:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 16:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 16:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 16:30:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 16:45:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 17:00:00,214.0,1049.4243369338087,0.0,2.0,14.685
2018-11-04 17:15:00,214.0,1049.4243369338087,0.0,2.0,14.685
2018-11-04 17:30:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 17:45:00,0.0,203.79310632566788,0.0,0.0,14.685
2018-11-04 18:00:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 18:15:00,0.0,205.68451648086412,0.0,0.0,14.685
2018-11-04 18:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 18:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 19:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 19:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 20:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 20:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-04 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 09:00:00,130.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 09:15:00,130.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 09:30:00,89.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 09:45:00,89.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 10:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 11:00:00,69.0,715.8648623030508,0.0,4.0,14.685
2018-11-05 11:15:00,69.0,715.864862303051,0.0,4.0,14.685
2018-11-05 11:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 11:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 12:00:00,144.0,1049.4243369338087,0.0,3.0,14.685
2018-11-05 12:15:00,144.0,1049.4243369338087,0.0,3.0,14.685
2018-11-05 12:30:00,97.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 12:45:00,97.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 13:00:00,129.0,714.9080501530037,0.0,2.0,14.685
2018-11-05 13:15:00,129.0,714.9080501530037,0.0,2.0,14.685
2018-11-05 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 14:30:00,95.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 14:45:00,95.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 15:00:00,86.0,906.5519177899596,0.0,3.5,14.685
2018-11-05 15:15:00,86.0,906.5519177899596,0.0,3.5,14.685
2018-11-05 15:30:00,376.0,1240.6871600437328,0.0,1.0,14.685
2018-11-05 15:45:00,376.0,1240.6871600437328,0.0,1.0,14.685
2018-11-05 16:00:00,276.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 16:15:00,276.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 16:30:00,308.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 16:45:00,308.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 17:00:00,259.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 17:15:00,259.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 17:30:00,535.0,1047.6205776697336,0.0,1.0,14.685
2018-11-05 17:45:00,535.0,1047.6205776697336,0.0,1.0,14.685
2018-11-05 18:00:00,703.0,1240.6871600437328,0.0,1.0,14.685
2018-11-05 18:15:00,703.0,1240.6871600437328,0.0,1.0,14.685
2018-11-05 18:30:00,266.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 18:45:00,266.0,714.9080501530037,0.0,1.0,14.685
2018-11-05 19:00:00,128.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 19:15:00,128.0,439.1833683389659,0.0,2.0,14.685
2018-11-05 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 20:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 20:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-05 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-11-06 10:30:00,118.0,715.864862303051,0.0,3.0,14.685
2018-11-06 10:45:00,118.0,715.864862303051,0.0,3.0,14.685
2018-11-06 11:00:00,117.0,784.5258661917914,0.0,3.0,14.685
2018-11-06 11:15:00,117.0,784.5258661917914,0.0,3.0,14.685
2018-11-06 11:30:00,102.0,1242.9811867243825,0.0,4.0,14.685
2018-11-06 11:45:00,102.0,1242.9811867243825,0.0,4.0,14.685
